longitude,latitude,date,cases,Org.ID,raster_value
116.1808,33.43671,2020-02-07,9,170,46.8335075378418
116.1808,33.43671,2020-02-06,6,170,46.8335075378418
116.2063,40.20789,2020-02-09,1,23,49.58916091918945
116.2063,40.20789,2020-01-21,2,23,49.58916091918945
116.2063,40.20789,2020-01-26,4,23,49.58916091918945
116.2063,40.20789,2020-01-22,1,23,49.58916091918945
116.2285,40.02186,2020-01-29,2,22,35.58824157714844
116.2285,40.02186,2020-01-21,2,22,35.58824157714844
116.2285,40.02186,2020-02-09,1,22,35.58824157714844
116.2285,40.02186,2020-01-28,5,22,35.58824157714844
116.2425,30.10472,2020-01-29,6,355,127.73533630371094
116.2499,39.8306,2020-02-09,4,20,37.18235778808594
116.2499,39.8306,2020-01-27,1,20,37.18235778808594
116.2499,39.8306,2020-01-21,1,20,37.18235778808594
116.2499,39.8306,2020-01-29,3,20,37.18235778808594
116.2499,39.8306,2020-01-26,1,20,37.18235778808594
116.3151,31.75941,2020-01-23,1,71,73.28382110595703
116.3151,31.75941,2020-01-30,1,71,73.28382110595703
116.3151,31.75941,2020-01-26,1,71,73.28382110595703
116.3151,31.75941,2020-01-31,4,71,73.28382110595703
116.3151,31.75941,2020-02-15,2,71,73.28382110595703
116.3151,31.75941,2020-02-07,10,71,73.28382110595703
116.3151,31.75941,2020-02-02,7,71,73.28382110595703
116.3151,31.75941,2020-02-16,3,71,73.28382110595703
116.3151,31.75941,2020-02-12,1,71,73.28382110595703
116.3151,31.75941,2020-02-13,1,71,73.28382110595703
116.3151,31.75941,2020-01-27,1,71,73.28382110595703
116.3151,31.75941,2020-02-04,4,71,73.28382110595703
116.3151,31.75941,2020-02-05,2,71,73.28382110595703
116.3151,31.75941,2020-02-06,5,71,73.28382110595703
116.3151,31.75941,2020-02-08,3,71,73.28382110595703
116.3151,31.75941,2020-01-24,1,71,73.28382110595703
116.3151,31.75941,2020-02-14,2,71,73.28382110595703
116.3151,31.75941,2020-01-29,4,71,73.28382110595703
116.3187,33.96738,2020-02-02,1,382,54.377777099609375
116.3187,33.96738,2020-01-30,4,382,54.377777099609375
116.3359,35.96215,2020-01-27,1,306,78.54269409179688
116.3591,39.91093,2020-01-29,1,21,13.460789680480957
116.3591,39.91093,2020-01-22,1,21,13.460789680480957
116.3591,39.91093,2020-01-26,6,21,13.460789680480957
116.3591,39.91093,2020-01-21,1,21,13.460789680480957
116.3591,39.91093,2020-02-09,1,21,13.460789680480957
116.3591,39.91093,2020-01-28,3,21,13.460789680480957
116.4106,39.91129,2020-01-26,1,249,7.232398509979248
116.4106,39.91129,2020-01-27,2,249,7.232398509979248
116.4151,40.18535,2020-01-31,15,51,37.83733367919922
116.4151,40.18535,2020-01-27,1,51,37.83733367919922
116.4151,40.18535,2020-01-23,4,51,37.83733367919922
116.4151,40.18535,2020-02-09,1,51,37.83733367919922
116.4151,40.18535,2020-02-06,23,51,37.83733367919922
116.4151,40.18535,2020-02-16,1,51,37.83733367919922
116.4151,40.18535,2020-01-22,1,51,37.83733367919922
116.4151,40.18535,2020-01-29,12,51,37.83733367919922
116.4151,40.18535,2020-02-07,18,51,37.83733367919922
116.4151,40.18535,2020-02-01,62,51,37.83733367919922
116.4151,40.18535,2020-02-15,5,51,37.83733367919922
116.4151,40.18535,2020-02-05,21,51,37.83733367919922
116.4151,40.18535,2020-01-25,5,51,37.83733367919922
116.4151,40.18535,2020-02-03,3,51,37.83733367919922
116.4151,40.18535,2020-02-04,25,51,37.83733367919922
116.4151,40.18535,2020-02-14,3,51,37.83733367919922
116.4172,39.642379999999996,2020-01-21,2,18,70.4177474975586
116.4172,39.642379999999996,2020-01-28,3,18,70.4177474975586
116.4172,39.642379999999996,2020-01-26,2,18,70.4177474975586
116.4172,39.642379999999996,2020-01-27,1,18,70.4177474975586
116.4172,39.642379999999996,2020-01-29,3,18,70.4177474975586
116.4172,39.642379999999996,2020-02-09,1,18,70.4177474975586
116.4344,27.51128,2020-01-28,1,112,692.2891235351562
116.4344,27.51128,2020-02-06,10,112,692.2891235351562
116.4344,27.51128,2020-02-13,2,112,692.2891235351562
116.4344,27.51128,2020-02-14,1,112,692.2891235351562
116.4344,27.51128,2020-02-03,5,112,692.2891235351562
116.4344,27.51128,2020-01-25,2,112,692.2891235351562
116.4344,27.51128,2020-02-08,4,112,692.2891235351562
116.4344,27.51128,2020-01-26,1,112,692.2891235351562
116.4344,27.51128,2020-01-29,6,112,692.2891235351562
116.4344,27.51128,2020-01-24,3,112,692.2891235351562
116.4344,27.51128,2020-02-05,2,112,692.2891235351562
116.4344,27.51128,2020-01-27,1,112,692.2891235351562
116.4344,27.51128,2020-02-04,10,112,692.2891235351562
116.4344,27.51128,2020-02-07,3,112,692.2891235351562
116.4344,27.51128,2020-01-31,9,112,692.2891235351562
116.4344,27.51128,2020-02-02,5,112,692.2891235351562
116.4853,42.18977,2020-02-13,2,606,182.67372131347656
116.4944,35.70984,2020-02-04,1,528,3.343097686767578
116.5128,39.94612,2020-01-29,2,250,15.900747299194336
116.5128,39.94612,2020-01-26,6,250,15.900747299194336
116.5128,39.94612,2020-01-27,6,250,15.900747299194336
116.5411,30.755020000000002,2020-01-25,1,163,371.0946960449219
116.5856,23.334329999999998,2020-02-04,2,186,75.36951446533203
116.5856,23.334329999999998,2020-01-31,2,186,75.36951446533203
116.5856,23.334329999999998,2020-01-26,2,186,75.36951446533203
116.5856,23.334329999999998,2020-01-29,4,186,75.36951446533203
116.5856,23.334329999999998,2020-02-03,2,186,75.36951446533203
116.5856,23.334329999999998,2020-02-02,3,186,75.36951446533203
116.5856,23.334329999999998,2020-02-07,3,186,75.36951446533203
116.5856,23.334329999999998,2020-02-06,3,186,75.36951446533203
116.5856,23.334329999999998,2020-01-27,3,186,75.36951446533203
116.5956,30.61122,2020-01-23,1,66,92.54463958740234
116.5956,30.61122,2020-01-31,13,66,92.54463958740234
116.5956,30.61122,2020-02-16,1,66,92.54463958740234
116.5956,30.61122,2020-02-13,1,66,92.54463958740234
116.5956,30.61122,2020-02-07,5,66,92.54463958740234
116.5956,30.61122,2020-01-29,10,66,92.54463958740234
116.5956,30.61122,2020-02-14,1,66,92.54463958740234
116.5956,30.61122,2020-01-26,1,66,92.54463958740234
116.5956,30.61122,2020-02-04,1,66,92.54463958740234
116.5956,30.61122,2020-02-05,4,66,92.54463958740234
116.5956,30.61122,2020-02-06,6,66,92.54463958740234
116.5956,30.61122,2020-02-02,4,66,92.54463958740234
116.5956,30.61122,2020-01-27,3,66,92.54463958740234
116.5956,30.61122,2020-02-08,4,66,92.54463958740234
116.6081,28.218759999999996,2020-01-21,1,10,69.93035888671875
116.6264,39.25678,2020-02-05,1,316,148.8897247314453
116.6264,39.25678,2020-01-27,6,316,148.8897247314453
116.6264,39.25678,2020-02-06,1,316,148.8897247314453
116.6264,39.25678,2020-01-29,3,316,148.8897247314453
116.6264,39.25678,2020-01-31,2,316,148.8897247314453
116.6264,39.25678,2020-02-04,1,316,148.8897247314453
116.6264,39.25678,2020-02-08,2,316,148.8897247314453
116.6264,39.25678,2020-02-02,1,316,148.8897247314453
116.6525,37.24178,2020-02-05,5,241,155.77821350097656
116.6525,37.24178,2020-01-26,3,241,155.77821350097656
116.6525,37.24178,2020-01-27,3,241,155.77821350097656
116.6525,37.24178,2020-01-29,3,241,155.77821350097656
116.6667,26.30745,2020-01-27,1,275,108.43463134765625
116.6771,30.24028,2020-01-25,1,160,116.43509674072266
116.7332,35.37464,2020-02-04,3,137,65.1256332397461
116.7332,35.37464,2020-02-02,4,137,65.1256332397461
116.7332,35.37464,2020-02-03,5,137,65.1256332397461
116.7332,35.37464,2020-01-26,4,137,65.1256332397461
116.7332,35.37464,2020-02-05,2,137,65.1256332397461
116.7332,35.37464,2020-01-24,1,137,65.1256332397461
116.734,32.75738,2020-02-06,2,222,49.301902770996094
116.734,32.75738,2020-02-16,1,222,49.301902770996094
116.734,32.75738,2020-02-04,4,222,49.301902770996094
116.734,32.75738,2020-02-02,1,222,49.301902770996094
116.734,32.75738,2020-02-07,7,222,49.301902770996094
116.734,32.75738,2020-02-08,1,222,49.301902770996094
116.734,32.75738,2020-02-17,2,222,49.301902770996094
116.734,32.75738,2020-02-15,1,222,49.301902770996094
116.734,32.75738,2020-01-26,2,222,49.301902770996094
116.734,32.75738,2020-01-29,4,222,49.301902770996094
116.7363,39.80292,2020-01-21,1,19,104.186279296875
116.7363,39.80292,2020-01-26,7,19,104.186279296875
116.7363,39.80292,2020-01-27,1,19,104.186279296875
116.7403,25.294729999999998,2020-02-06,2,573,138.69039916992188
116.7424,33.72722,2020-02-14,1,171,15.22605037689209
116.7424,33.72722,2020-01-25,1,171,15.22605037689209
116.7424,33.72722,2020-01-31,4,171,15.22605037689209
116.7424,33.72722,2020-02-08,1,171,15.22605037689209
116.7424,33.72722,2020-01-27,1,171,15.22605037689209
116.7424,33.72722,2020-02-16,1,171,15.22605037689209
116.7424,33.72722,2020-02-02,2,171,15.22605037689209
116.7424,33.72722,2020-02-05,3,171,15.22605037689209
116.7424,33.72722,2020-02-12,1,171,15.22605037689209
116.7424,33.72722,2020-02-04,3,171,15.22605037689209
116.7424,33.72722,2020-02-06,5,171,15.22605037689209
116.7593,38.26855,2020-01-30,6,88,33.311824798583984
116.7593,38.26855,2020-01-23,1,88,33.311824798583984
116.7593,38.26855,2020-02-13,3,88,33.311824798583984
116.7593,38.26855,2020-02-03,1,88,33.311824798583984
116.7593,38.26855,2020-02-06,2,88,33.311824798583984
116.7593,38.26855,2020-01-31,1,88,33.311824798583984
116.7593,38.26855,2020-02-05,1,88,33.311824798583984
116.7593,38.26855,2020-01-29,7,88,33.311824798583984
116.7593,38.26855,2020-01-25,1,88,33.311824798583984
116.7593,38.26855,2020-01-27,3,88,33.311824798583984
116.7739,23.79656,2020-01-31,3,391,64.58661651611328
116.7739,23.79656,2020-02-05,1,391,64.58661651611328
116.7739,23.79656,2020-02-02,1,391,64.58661651611328
116.7739,23.79656,2020-02-01,1,391,64.58661651611328
116.7904,36.42273,2020-02-04,1,534,90.60954284667969
116.8021,37.67882,2020-01-27,1,313,8.284040451049805
116.8144,24.75887,2020-01-27,1,265,138.06082153320312
116.8144,24.75887,2020-02-03,1,265,138.06082153320312
116.8144,24.75887,2020-02-07,1,265,138.06082153320312
116.9416,30.96895,2020-01-25,1,164,43.544105529785156
116.9669,36.5767,2020-01-27,3,308,25.583375930786133
116.98899999999999,40.52377,2020-02-09,1,597,100.47335815429688
117.0194,35.60996,2020-02-04,1,527,48.18556213378906
117.0201,31.72762,2020-02-05,1,553,272.04046630859375
117.0385,36.00093,2020-02-02,2,363,176.36221313476562
117.0385,36.00093,2020-02-03,1,363,176.36221313476562
117.0385,36.00093,2020-01-29,2,363,176.36221313476562
117.0851,36.734140000000004,2020-01-24,2,143,19.9084415435791
117.0851,36.734140000000004,2020-02-04,3,143,19.9084415435791
117.0851,36.734140000000004,2020-01-27,2,143,19.9084415435791
117.0851,36.734140000000004,2020-01-29,1,143,19.9084415435791
117.0851,36.734140000000004,2020-02-03,3,143,19.9084415435791
117.0851,36.734140000000004,2020-02-02,3,143,19.9084415435791
117.0851,36.734140000000004,2020-01-26,3,143,19.9084415435791
117.0907,36.65325,2020-02-04,3,535,28.579814910888672
117.1077,28.224659999999997,2020-02-07,1,331,69.4316635131836
117.1077,28.224659999999997,2020-01-29,3,331,69.4316635131836
117.1077,28.224659999999997,2020-02-06,1,331,69.4316635131836
117.1077,28.224659999999997,2020-01-28,1,331,69.4316635131836
117.1077,28.224659999999997,2020-02-04,1,331,69.4316635131836
117.1077,28.224659999999997,2020-01-31,4,331,69.4316635131836
117.1328,37.66758,2020-01-27,1,312,86.37100219726562
117.1352,35.0602,2020-02-04,1,525,43.0682258605957
117.1614,32.2842,2020-01-31,1,405,94.13330841064453
117.1894,31.92046,2020-02-05,2,555,38.25884246826172
117.1946,36.2139,2020-02-04,1,533,111.03299713134766
117.2001,31.82562,2020-01-31,1,356,16.20870590209961
117.2001,31.82562,2020-01-29,1,356,16.20870590209961
117.2001,31.82562,2020-02-05,2,356,16.20870590209961
117.2092,33.860859999999995,2020-01-27,1,231,141.6500244140625
117.2092,33.860859999999995,2020-02-05,1,231,141.6500244140625
117.2092,33.860859999999995,2020-02-02,7,231,141.6500244140625
117.2092,33.860859999999995,2020-02-07,1,231,141.6500244140625
117.2092,33.860859999999995,2020-02-16,1,231,141.6500244140625
117.2092,33.860859999999995,2020-01-29,7,231,141.6500244140625
117.2092,33.860859999999995,2020-02-06,2,231,141.6500244140625
117.2092,33.860859999999995,2020-02-11,3,231,141.6500244140625
117.2092,33.860859999999995,2020-02-13,1,231,141.6500244140625
117.2092,33.860859999999995,2020-02-04,1,231,141.6500244140625
117.2092,33.860859999999995,2020-01-31,2,231,141.6500244140625
117.2092,33.860859999999995,2020-02-17,1,231,141.6500244140625
117.2092,33.860859999999995,2020-02-12,2,231,141.6500244140625
117.2092,33.860859999999995,2020-01-26,2,231,141.6500244140625
117.22484399999999,31.828313,2020-01-23,2,74,16.900545120239258
117.2708,29.309990000000003,2020-01-26,1,120,15.912613868713379
117.2708,29.309990000000003,2020-01-24,1,120,15.912613868713379
117.2708,29.309990000000003,2020-02-16,1,120,15.912613868713379
117.2708,29.309990000000003,2020-02-03,1,120,15.912613868713379
117.2708,29.309990000000003,2020-01-29,1,120,15.912613868713379
117.2708,29.309990000000003,2020-02-08,1,120,15.912613868713379
117.3168,25.9165,2020-01-27,1,271,124.6276626586914
117.32,31.269679999999997,2020-02-05,1,165,83.84239196777344
117.32,31.269679999999997,2020-01-25,2,165,83.84239196777344
117.32,31.269679999999997,2020-01-31,2,165,83.84239196777344
117.32600000000001,33.10901,2020-02-12,5,294,115.11289978027344
117.32600000000001,33.10901,2020-02-07,11,294,115.11289978027344
117.32600000000001,33.10901,2020-02-11,7,294,115.11289978027344
117.32600000000001,33.10901,2020-02-08,16,294,115.11289978027344
117.32600000000001,33.10901,2020-01-27,3,294,115.11289978027344
117.32600000000001,33.10901,2020-01-29,5,294,115.11289978027344
117.32600000000001,33.10901,2020-02-13,3,294,115.11289978027344
117.32600000000001,33.10901,2020-02-05,16,294,115.11289978027344
117.32600000000001,33.10901,2020-01-31,1,294,115.11289978027344
117.32600000000001,33.10901,2020-02-19,1,294,115.11289978027344
117.32600000000001,33.10901,2020-02-02,11,294,115.11289978027344
117.32600000000001,33.10901,2020-02-14,4,294,115.11289978027344
117.32600000000001,33.10901,2020-02-16,1,294,115.11289978027344
117.32600000000001,33.10901,2020-01-30,7,294,115.11289978027344
117.32600000000001,33.10901,2020-02-06,24,294,115.11289978027344
117.32600000000001,33.10901,2020-02-04,5,294,115.11289978027344
117.32600000000001,33.10901,2020-02-15,4,294,115.11289978027344
117.326029,31.8947345,2020-02-05,4,554,27.310256958007812
117.3319,31.77863,2020-01-27,1,72,33.83573913574219
117.3319,31.77863,2020-01-23,1,72,33.83573913574219
117.3319,31.77863,2020-01-29,1,72,33.83573913574219
117.3333,39.297129999999996,2020-02-03,12,17,122.9845199584961
117.3333,39.297129999999996,2020-01-29,3,17,122.9845199584961
117.3333,39.297129999999996,2020-02-02,4,17,122.9845199584961
117.3333,39.297129999999996,2020-01-21,2,17,122.9845199584961
117.3333,39.297129999999996,2020-02-01,5,17,122.9845199584961
117.3333,39.297129999999996,2020-01-24,3,17,122.9845199584961
117.3333,39.297129999999996,2020-01-28,1,17,122.9845199584961
117.3333,39.297129999999996,2020-01-26,4,17,122.9845199584961
117.3333,39.297129999999996,2020-01-31,5,17,122.9845199584961
117.3333,39.297129999999996,2020-01-27,9,17,122.9845199584961
117.3333,39.297129999999996,2020-01-25,3,17,122.9845199584961
117.3333,39.297129999999996,2020-02-15,1,17,122.9845199584961
117.3333,39.297129999999996,2020-02-17,1,17,122.9845199584961
117.3384,31.89544,2020-01-29,2,168,20.241912841796875
117.3384,31.89544,2020-01-31,1,168,20.241912841796875
117.3384,31.89544,2020-01-25,1,168,20.241912841796875
117.3384,31.89544,2020-02-05,1,168,20.241912841796875
117.3428,31.79444,2020-02-16,2,73,22.540918350219727
117.3428,31.79444,2020-02-11,7,73,22.540918350219727
117.3428,31.79444,2020-02-02,16,73,22.540918350219727
117.3428,31.79444,2020-02-17,2,73,22.540918350219727
117.3428,31.79444,2020-01-25,2,73,22.540918350219727
117.3428,31.79444,2020-01-23,1,73,22.540918350219727
117.3428,31.79444,2020-01-28,13,73,22.540918350219727
117.3428,31.79444,2020-02-07,13,73,22.540918350219727
117.3428,31.79444,2020-02-12,4,73,22.540918350219727
117.3428,31.79444,2020-01-31,3,73,22.540918350219727
117.3428,31.79444,2020-02-08,8,73,22.540918350219727
117.3428,31.79444,2020-01-30,11,73,22.540918350219727
117.3428,31.79444,2020-02-15,1,73,22.540918350219727
117.3428,31.79444,2020-02-04,12,73,22.540918350219727
117.3428,31.79444,2020-02-06,11,73,22.540918350219727
117.3428,31.79444,2020-02-13,5,73,22.540918350219727
117.3428,31.79444,2020-01-29,3,73,22.540918350219727
117.3428,31.79444,2020-02-14,2,73,22.540918350219727
117.3658,30.28525,2020-01-30,2,64,164.7936553955078
117.3658,30.28525,2020-02-13,1,64,164.7936553955078
117.3658,30.28525,2020-02-11,1,64,164.7936553955078
117.3658,30.28525,2020-02-08,1,64,164.7936553955078
117.3658,30.28525,2020-01-23,1,64,164.7936553955078
117.3658,30.28525,2020-01-29,1,64,164.7936553955078
117.3658,30.28525,2020-02-04,1,64,164.7936553955078
117.3892,26.729779999999998,2020-02-01,1,417,280.3106689453125
117.3919,34.916509999999995,2020-01-27,1,301,88.587158203125
117.3919,34.916509999999995,2020-01-29,3,301,88.587158203125
117.3919,34.916509999999995,2020-01-28,3,301,88.587158203125
117.3919,34.916509999999995,2020-02-03,1,301,88.587158203125
117.3972,26.300829999999998,2020-01-29,1,274,63.74892044067383
117.3972,26.300829999999998,2020-01-27,4,274,63.74892044067383
117.3972,26.300829999999998,2020-02-06,1,274,63.74892044067383
117.4002,39.60828,2020-02-07,2,567,234.61456298828125
117.4002,39.60828,2020-02-05,1,567,234.61456298828125
117.4142,23.68613,2020-01-28,1,326,-3.3999999521443642e+38
117.4428,24.37045,2020-01-29,1,264,360.8101501464844
117.4428,24.37045,2020-01-27,5,264,360.8101501464844
117.4428,24.37045,2020-01-31,3,264,360.8101501464844
117.4692,28.77693,2020-02-13,3,118,186.58558654785156
117.4692,28.77693,2020-02-03,18,118,186.58558654785156
117.4692,28.77693,2020-01-28,3,118,186.58558654785156
117.4692,28.77693,2020-01-31,7,118,186.58558654785156
117.4692,28.77693,2020-01-24,2,118,186.58558654785156
117.4692,28.77693,2020-02-08,6,118,186.58558654785156
117.4692,28.77693,2020-02-05,9,118,186.58558654785156
117.4692,28.77693,2020-02-06,8,118,186.58558654785156
117.4692,28.77693,2020-01-29,3,118,186.58558654785156
117.4692,28.77693,2020-02-04,19,118,186.58558654785156
117.4692,28.77693,2020-01-26,4,118,186.58558654785156
117.4692,28.77693,2020-02-14,1,118,186.58558654785156
117.4692,28.77693,2020-02-02,13,118,186.58558654785156
117.4692,28.77693,2020-02-07,6,118,186.58558654785156
117.4943,49.53241,2020-01-24,1,146,118.5694580078125
117.4943,49.53241,2020-02-03,1,146,118.5694580078125
117.4943,49.53241,2020-02-04,1,146,118.5694580078125
117.5145,34.3568,2020-01-29,7,297,70.00299835205078
117.5145,34.3568,2020-02-04,6,297,70.00299835205078
117.5145,34.3568,2020-02-02,6,297,70.00299835205078
117.5145,34.3568,2020-01-27,8,297,70.00299835205078
117.5145,34.3568,2020-02-03,3,297,70.00299835205078
